parent,fam,norm,y0,y1,m0,m1,verdict,reason
548,global_trans,0.32,1,1,0.0482,0.0482,keep,
548,global_trans,0.32,1,1,0.0482,0.0482,keep,
548,global_trans,0.32,1,1,0.0482,0.0482,keep,
548,global_trans,0.32,1,1,0.0482,0.0482,keep,
548,global_trans,0.32,1,1,0.0482,0.0482,keep,
548,global_trans,0.32,1,1,0.0482,0.0482,keep,
548,global_trans,0.32,1,1,0.0482,0.0482,keep,
548,global_trans,0.32,1,1,0.0482,0.0482,keep,
548,global_rot,0.0391,1,1,0.0482,0.0482,keep,
548,global_rot,0.0782,1,1,0.0482,0.0482,keep,
548,global_rot,0.1561,1,1,0.0482,0.0482,keep,
548,global_rot,0.0391,1,1,0.0482,0.0482,keep,
548,global_rot,0.0782,1,1,0.0482,0.0482,keep,
548,global_rot,0.1561,1,1,0.0482,0.0482,keep,
548,global_scale,0.0391,1,1,0.0482,0.0435,keep,
548,global_scale,0.0391,1,1,0.0482,0.0531,keep,
548,global_scale,0.0782,1,1,0.0482,0.039,keep,
548,global_scale,0.0782,1,1,0.0482,0.0583,keep,
548,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.32,1,0,0.0482,0.0664,flip,
548,random,0.32,1,1,0.0482,0.0582,keep,
548,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.12,1,1,0.0482,0.063,keep,
548,random,0.06,1,1,0.0482,0.0445,keep,
548,random,0.12,1,1,0.0482,0.0608,keep,
548,random,0.32,1,0,0.0482,0.0676,flip,
548,random,0.06,1,1,0.0482,0.0748,keep,
548,random,0.06,1,1,0.0482,0.0713,keep,
548,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.32,1,0,0.0482,0.0747,flip,
548,random,0.12,1,1,0.0482,0.0928,keep,
548,random,0.12,1,0,0.0482,0.0347,flip,
548,random,0.12,1,1,0.0482,0.0504,keep,
548,random,0.06,1,1,0.0482,0.0329,keep,
548,random,0.06,1,1,0.0482,0.0677,keep,
548,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.06,1,1,0.0482,0.0657,keep,
548,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.06,1,1,0.0482,0.0353,keep,
548,random,0.2,1,1,0.0482,0.077,keep,
548,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.32,1,1,0.0482,0.0564,keep,
548,random,0.12,1,1,0.0482,0.0783,keep,
548,random,0.12,1,1,0.0482,0.0321,keep,
548,random,0.2,1,1,0.0482,0.0968,keep,
548,random,0.12,1,1,0.0482,0.0496,keep,
548,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.2,1,1,0.0482,0.1161,keep,
548,random,0.2,1,1,0.0482,0.072,keep,
548,random,0.06,1,1,0.0482,0.0888,keep,
548,random,0.2,1,1,0.0482,0.066,keep,
548,random,0.12,1,1,0.0482,0.1231,keep,
548,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.12,1,1,0.0482,0.0905,keep,
548,random,0.32,1,0,0.0482,0.042,flip,
548,random,0.12,1,1,0.0482,0.0328,keep,
548,random,0.12,1,1,0.0482,0.1245,keep,
548,random,0.32,1,1,0.0482,0.0559,keep,
548,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.12,1,1,0.0482,0.0704,keep,
548,random,0.2,1,1,0.0482,0.1001,keep,
548,random,0.06,1,1,0.0482,0.0506,keep,
548,random,0.2,1,1,0.0482,0.0592,keep,
548,random,0.32,1,0,0.0482,0.0698,flip,
548,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.32,1,1,0.0482,0.0631,keep,
548,random,0.06,1,1,0.0482,0.0387,keep,
548,random,0.06,1,1,0.0482,0.0697,keep,
548,random,0.32,1,0,0.0482,0.043,flip,
548,random,0.2,1,0,0.0482,0.0338,flip,
548,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.12,1,1,0.0482,0.0422,keep,
548,random,0.12,1,1,0.0482,0.0465,keep,
548,random,0.12,1,1,0.0482,0.0904,keep,
548,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
548,random,0.06,1,1,0.0482,0.0629,keep,
548,random,0.32,1,1,0.0482,0.0504,keep,
548,random,0.2,1,1,0.0482,0.0578,keep,
548,random,0.2,1,1,0.0482,0.0729,keep,
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,1,0.0216,0.0417,keep,
567,single,0.03,1,1,0.0216,0.0518,keep,
567,single,0.03,1,1,0.0216,0.0382,keep,
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,0,0.0216,0.0316,flip,
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,1,0.0216,0.0582,keep,
567,single,0.06,1,1,0.0216,0.082,keep,
567,single,0.06,1,1,0.0216,0.0549,keep,
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,0,0.0216,0.0695,flip,
567,single,0.1,1,0,0.0216,0.0339,flip,
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,1,0.0216,0.0802,keep,
567,single,0.1,1,1,0.0216,0.1199,keep,
567,single,0.1,1,1,0.0216,0.0771,keep,
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,0,0.0216,0.1263,flip,
567,single,0.16,1,0,0.0216,0.0672,flip,
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,1,0.0216,0.1131,keep,
567,single,0.16,1,1,0.0216,0.1767,keep,
567,single,0.16,1,1,0.0216,0.1104,keep,
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,0,0.0216,0.0627,flip,
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,1,0.0216,0.0522,keep,
567,single,0.03,1,1,0.0216,0.038,keep,
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,1,0.0216,0.0425,keep,
567,single,0.06,1,1,0.0216,0.0828,keep,
567,single,0.06,1,1,0.0216,0.0544,keep,
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,0,0.0216,0.0324,flip,
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,1,0.0216,0.0598,keep,
567,single,0.1,1,1,0.0216,0.1212,keep,
567,single,0.1,1,1,0.0216,0.0763,keep,
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,0,0.0216,0.0324,flip,
567,single,0.1,1,0,0.0216,0.0708,flip,
567,single,0.1,1,0,0.0216,0.0331,flip,
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,1,0.0216,0.0828,keep,
567,single,0.16,1,1,0.0216,0.1788,keep,
567,single,0.16,1,1,0.0216,0.1091,keep,
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,0,0.0216,0.067,flip,
567,single,0.16,1,0,0.0216,0.1283,flip,
567,single,0.16,1,0,0.0216,0.0659,flip,
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,1,0.0216,0.1174,keep,
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,1,0.0216,0.0369,keep,
567,pair,0.03,1,1,0.0216,0.0433,keep,
567,pair,0.03,1,1,0.0216,0.0332,keep,
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,1,0.0216,0.0485,keep,
567,pair,0.06,1,1,0.0216,0.0649,keep,
567,pair,0.06,1,1,0.0216,0.0448,keep,
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.1,1,0,0.0216,0.0417,flip,
567,pair,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.1,1,1,0.0216,0.0641,keep,
567,pair,0.1,1,1,0.0216,0.0922,keep,
567,pair,0.1,1,1,0.0216,0.0603,keep,
567,pair,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.16,1,0,0.0216,0.0819,flip,
567,pair,0.16,1,0,0.0216,0.0403,flip,
567,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.16,1,1,0.0216,0.0874,keep,
567,pair,0.16,1,1,0.0216,0.1323,keep,
567,pair,0.16,1,1,0.0216,0.0835,keep,
567,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.16,1,0,0.0216,0.037,flip,
567,pair,0.03,1,1,0.0216,0.0433,keep,
567,pair,0.03,1,1,0.0216,0.0332,keep,
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.03,1,1,0.0216,0.0369,keep,
567,pair,0.06,1,1,0.0216,0.0649,keep,
567,pair,0.06,1,1,0.0216,0.0448,keep,
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.06,1,1,0.0216,0.0485,keep,
567,pair,0.1,1,1,0.0216,0.0922,keep,
567,pair,0.1,1,1,0.0216,0.0603,keep,
567,pair,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.1,1,0,0.0216,0.0417,flip,
567,pair,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.1,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.1,1,1,0.0216,0.0641,keep,
567,pair,0.16,1,1,0.0216,0.1323,keep,
567,pair,0.16,1,1,0.0216,0.0835,keep,
567,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.16,1,0,0.0216,0.037,flip,
567,pair,0.16,1,0,0.0216,0.0819,flip,
567,pair,0.16,1,0,0.0216,0.0403,flip,
567,pair,0.16,1,,,,invalid,ambiguous/margin/ValueError
567,pair,0.16,1,1,0.0216,0.0874,keep,
567,global_trans,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,global_trans,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,global_rot,0.0512,1,,,,invalid,ambiguous/margin/ValueError
567,global_rot,0.1024,1,,,,invalid,ambiguous/margin/ValueError
567,global_rot,0.2046,1,,,,invalid,ambiguous/margin/ValueError
567,global_rot,0.0512,1,,,,invalid,ambiguous/margin/ValueError
567,global_rot,0.1024,1,,,,invalid,ambiguous/margin/ValueError
567,global_rot,0.2046,1,,,,invalid,ambiguous/margin/ValueError
567,global_scale,0.0512,1,,,,invalid,ambiguous/margin/ValueError
567,global_scale,0.0512,1,,,,invalid,ambiguous/margin/ValueError
567,global_scale,0.1025,1,,,,invalid,ambiguous/margin/ValueError
567,global_scale,0.1025,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,1,0.0216,0.0519,keep,
567,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.06,1,1,0.0216,0.0715,keep,
567,random,0.32,1,1,0.0216,0.2961,keep,
567,random,0.12,1,1,0.0216,0.0501,keep,
567,random,0.12,1,1,0.0216,0.0402,keep,
567,random,0.12,1,1,0.0216,0.0853,keep,
567,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,0,0.0216,0.0946,flip,
567,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,0,0.0216,0.0963,flip,
567,random,0.2,1,1,0.0216,0.1431,keep,
567,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.32,1,0,0.0216,0.0359,flip,
567,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,1,0.0216,0.1383,keep,
567,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,1,0.0216,0.1313,keep,
567,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,1,0.0216,0.1182,keep,
567,random,0.2,1,0,0.0216,0.1484,flip,
567,random,0.12,1,0,0.0216,0.0649,flip,
567,random,0.32,1,1,0.0216,0.0363,keep,
567,random,0.2,1,1,0.0216,0.1833,keep,
567,random,0.12,1,1,0.0216,0.0615,keep,
567,random,0.12,1,0,0.0216,0.0401,flip,
567,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.32,1,0,0.0216,0.1625,flip,
567,random,0.06,1,1,0.0216,0.0472,keep,
567,random,0.2,1,0,0.0216,0.1376,flip,
567,random,0.12,1,1,0.0216,0.0777,keep,
567,random,0.2,1,1,0.0216,0.1613,keep,
567,random,0.06,1,1,0.0216,0.0301,keep,
567,random,0.2,1,1,0.0216,0.11,keep,
567,random,0.12,1,0,0.0216,0.0422,flip,
567,random,0.2,1,1,0.0216,0.0358,keep,
567,random,0.32,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.12,1,1,0.0216,0.0445,keep,
567,random,0.32,1,0,0.0216,0.066,flip,
567,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.32,1,1,0.0216,0.3914,keep,
567,random,0.2,1,1,0.0216,0.1012,keep,
567,random,0.2,1,0,0.0216,0.1614,flip,
567,random,0.06,1,,,,invalid,ambiguous/margin/ValueError
567,random,0.2,1,1,0.0216,0.1236,keep,
567,random,0.32,1,0,0.0216,0.1231,flip,
567,random,0.32,1,0,0.0216,0.1366,flip,
567,random,0.2,1,1,0.0216,0.0783,keep,
567,random,0.12,1,0,0.0216,0.0545,flip,
567,random,0.12,1,1,0.0216,0.0454,keep,
567,random,0.32,1,0,0.0216,0.0501,flip,
567,random,0.32,1,1,0.0216,0.0573,keep,
567,random,0.12,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.03,1,1,0.0671,0.0513,keep,
582,single,0.03,1,1,0.0671,0.0617,keep,
582,single,0.03,1,1,0.0671,0.0753,keep,
582,single,0.03,1,1,0.0671,0.0841,keep,
582,single,0.03,1,1,0.0671,0.0829,keep,
582,single,0.03,1,1,0.0671,0.0724,keep,
582,single,0.03,1,1,0.0671,0.0588,keep,
582,single,0.03,1,1,0.0671,0.0501,keep,
582,single,0.06,1,1,0.0671,0.0355,keep,
582,single,0.06,1,1,0.0671,0.0564,keep,
582,single,0.06,1,1,0.0671,0.0836,keep,
582,single,0.06,1,1,0.0671,0.1011,keep,
582,single,0.06,1,1,0.0671,0.0987,keep,
582,single,0.06,1,1,0.0671,0.0778,keep,
582,single,0.06,1,1,0.0671,0.0506,keep,
582,single,0.06,1,1,0.0671,0.033,keep,
582,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.1,1,1,0.0671,0.0493,keep,
582,single,0.1,1,1,0.0671,0.0946,keep,
582,single,0.1,1,1,0.0671,0.1238,keep,
582,single,0.1,1,1,0.0671,0.1198,keep,
582,single,0.1,1,1,0.0671,0.0849,keep,
582,single,0.1,1,1,0.0671,0.0396,keep,
582,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.16,1,1,0.0671,0.0386,keep,
582,single,0.16,1,1,0.0671,0.1111,keep,
582,single,0.16,1,1,0.0671,0.1579,keep,
582,single,0.16,1,1,0.0671,0.1515,keep,
582,single,0.16,1,1,0.0671,0.0956,keep,
582,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.03,1,1,0.0671,0.0548,keep,
582,single,0.03,1,1,0.0671,0.0656,keep,
582,single,0.03,1,1,0.0671,0.0773,keep,
582,single,0.03,1,1,0.0671,0.083,keep,
582,single,0.03,1,1,0.0671,0.0793,keep,
582,single,0.03,1,1,0.0671,0.0685,keep,
582,single,0.03,1,1,0.0671,0.0569,keep,
582,single,0.03,1,1,0.0671,0.0512,keep,
582,single,0.06,1,1,0.0671,0.0426,keep,
582,single,0.06,1,1,0.0671,0.0642,keep,
582,single,0.06,1,1,0.0671,0.0875,keep,
582,single,0.06,1,1,0.0671,0.0988,keep,
582,single,0.06,1,1,0.0671,0.0916,keep,
582,single,0.06,1,1,0.0671,0.07,keep,
582,single,0.06,1,1,0.0671,0.0467,keep,
582,single,0.06,1,1,0.0671,0.0353,keep,
582,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.1,1,1,0.0671,0.0623,keep,
582,single,0.1,1,1,0.0671,0.1011,keep,
582,single,0.1,1,1,0.0671,0.12,keep,
582,single,0.1,1,1,0.0671,0.1079,keep,
582,single,0.1,1,1,0.0671,0.0719,keep,
582,single,0.1,1,1,0.0671,0.0331,keep,
582,single,0.1,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.16,1,1,0.0671,0.0594,keep,
582,single,0.16,1,1,0.0671,0.1215,keep,
582,single,0.16,1,1,0.0671,0.1517,keep,
582,single,0.16,1,1,0.0671,0.1324,keep,
582,single,0.16,1,1,0.0671,0.0748,keep,
582,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.16,1,,,,invalid,ambiguous/margin/ValueError
582,single,0.03,1,1,0.0671,0.0671,keep,
582,single,0.03,1,1,0.0671,0.0671,keep,
582,single,0.03,1,1,0.0671,0.0671,keep,
582,single,0.03,1,1,0.0671,0.0671,keep,
582,single,0.03,1,1,0.0671,0.0671,keep,
582,single,0.03,1,1,0.0671,0.0671,keep,
582,single,0.03,1,1,0.0671,0.0671,keep,
582,single,0.03,1,1,0.0671,0.0671,keep,
582,single,0.06,1,1,0.0671,0.0671,keep,
582,single,0.06,1,1,0.0671,0.0671,keep,
582,single,0.06,1,1,0.0671,0.0671,keep,
582,single,0.06,1,1,0.0671,0.0671,keep,
582,single,0.06,1,1,0.0671,0.0671,keep,
582,single,0.06,1,1,0.0671,0.0671,keep,
582,single,0.06,1,1,0.0671,0.0671,keep,
582,single,0.06,1,1,0.0671,0.0671,keep,
582,single,0.1,1,1,0.0671,0.0671,keep,
582,single,0.1,1,1,0.0671,0.0671,keep,
582,single,0.1,1,1,0.0671,0.0671,keep,
582,single,0.1,1,1,0.0671,0.0671,keep,
582,single,0.1,1,1,0.0671,0.0671,keep,
582,single,0.1,1,1,0.0671,0.0671,keep,
582,single,0.1,1,1,0.0671,0.0671,keep,
582,single,0.1,1,1,0.0671,0.0671,keep,
582,single,0.16,1,1,0.0671,0.0671,keep,
